datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County,Lat,Lon,SunHours,SunHours(num),AVG Temp,Temp(Cel),Efficiency%,Potential Energy (W/m^2),,,,,,
10/11/2021,59.2,30.2,42.5,61.4,0,,12.8,239.9,12,6,7:19:26,18:38:48,Rio Blanco,39.972606,-108.200685,11.31,11.31,45.39358974,7.440883191,21.75591168,52.19243212,,,,,,
10/11/2021,52.8,25.4,38,54,0,,4.1,427.3,20.1,8,7:10:31,18:33:48,Rio Grande,37.485763,-106.453214,11.38,11.38,40.18205128,4.545584046,22.0454416,94.20017194,,,,,,
10/11/2021,55.4,30.9,43.6,67.6,0,,38.5,228.1,10.6,5,7:14:59,18:33:31,Routt,40.48316,-106.985289,11.3,11.3,42.48653846,5.825854701,21.91741453,49.99362254,,,,,,
10/11/2021,60.8,28.3,42.8,49.9,0,,2,396.9,20.1,8,7:10:06,18:32:33,Saguache,38.033952,-106.246675,11.36,11.36,44.84679487,7.137108262,21.78628917,86.46978173,,,,,,
10/11/2021,53.1,32.2,43,43,0,,24.5,320.7,13.8,7,7:15:36,18:38:26,San Juan,37.781075,-107.670257,11.36,11.36,44.97564103,7.208689459,21.77913105,69.84567329,,,,,,
10/11/2021,57.2,33.6,45.1,44.3,0,,16.7,346.6,17.5,7,7:18:48,18:41:17,San Miguel,38.009374,-108.427326,11.36,11.36,47.36987179,8.538817664,21.64611823,75.0254458,,,,,,
10/11/2021,71.2,42.9,55.6,46,0,,7.7,361,16.9,7,6:56:46,18:14:42,Sedgwick,40.871568,-102.355358,11.28,11.28,51.87371795,11.04095442,21.39590456,77.23921546,,,,,,
10/11/2021,44.6,26.7,35.7,49,4.17,['rain'],15,209,17.3,7,7:10:54,18:30:51,Summit,39.621023,-106.137555,11.31,11.31,35.57307692,1.985042735,22.30149573,46.61012607,,,,,,
10/11/2021,62.1,37.7,50.5,40.6,0,,4,374.8,17.5,7,7:06:29,18:27:38,Teller,38.871994,-105.182552,11.35,11.35,50.39038462,10.21688034,21.47831197,80.50071325,,,,,,
10/11/2021,68.3,38.3,53.5,39.8,0,,0.6,381.1,17.8,7,6:59:27,18:18:52,Washington,39.965413,-103.209605,11.31,11.31,50.93076923,10.51709402,21.4482906,81.73943547,,,,,,
10/11/2021,69.2,36.9,53.2,41.4,0,,7.4,243.5,17.5,7,7:04:38,18:23:04,Weld,40.555794,-104.383649,11.3,11.3,49.63141026,9.79522792,21.52047721,52.402362,,,,,,
10/11/2021,72.2,38.3,54.6,45.3,0,,2.2,215.5,16.4,7,6:56:20,18:15:41,Yuma,40.000631,-102.422649,11.31,11.31,52.40705128,11.33725071,21.36627493,46.04432247,,,,,,
10/18/2021,75.3,47.6,60,24.7,0,,59.4,308,14.3,7,7:11:10,18:13:01,Adams,39.874325,-104.331872,11.1,11.1,52.21666667,11.23148148,21.37685185,65.8407037,,,,,,
10/18/2021,65,26,45.9,43.6,0,,3.5,365.8,15.8,7,7:14:30,18:21:23,Alamosa,37.568442,-105.788041,11.1,11.1,44.25705128,6.809472934,21.81905271,79.8140948,,,,,,
10/18/2021,75,48.8,59.8,24.9,0,,58.5,232.7,10.3,5,7:10:55,18:13:17,Arapahoe,39.644632,-104.331733,11.3,11.3,52.12371795,11.1798433,21.38201567,49.75595046,,,,,,
10/18/2021,61.4,36.1,48.2,46.8,0,,52.8,173.1,14.9,7,7:19:10,18:26:49,Archuleta,37.202395,-107.050863,11.11,11.11,45.60769231,7.55982906,21.74401709,37.63889359,,,,,,
10/18/2021,83,47,63.5,33.3,0,,0,329.1,15.4,7,7:01:12,18:08:40,Baca,37.303144,-102.535457,11.11,11.11,55.19230769,12.88461538,21.21153846,69.80717308,,,,,,
10/18/2021,82.8,38.4,60.8,34.6,0,,0,323.8,14.9,7,7:04:02,18:10:10,Bent,37.931891,-103.077584,11.1,11.1,54.68974359,12.60541311,21.23945869,68.77336724,,,,,,
10/18/2021,67.8,41.5,52.7,42.5,0,,4,303.1,13.1,6,7:15:41,18:17:02,Boulder,40.094826,-105.398382,11.1,11.1,47.41602564,8.564458689,21.64355413,65.60161257,,,,,,
10/18/2021,76.2,44.3,57.3,36.8,0,,6,117.8,9.9,6,7:14:09,18:15:48,Broomfield,39.953383,-105.052125,11.1,11.1,52.74358974,11.52421652,21.34757835,25.14744729,,,,,,
10/18/2021,56.3,40.2,47.3,35.1,0,,18.4,203,17.6,8,7:17:52,18:22:13,Chaffee,38.738246,-106.316972,11.6,11.6,43.32948718,6.294159544,21.87058405,44.39728561,,,,,,
10/18/2021,83,33.2,57.1,38.7,0,,0,183.2,15.9,7,7:03:07,18:07:17,Cheyenne,38.835387,-102.604585,11.6,11.6,52.74807692,11.5267094,21.34732906,39.10830684,,,,,,
10/18/2021,38,29.7,33.6,47.7,0,,18.9,207.7,18,6,7:16:20,18:18:35,Clear Creek,39.689403,-105.670791,11.3,11.3,30.27692308,-0.957264957,22.5957265,46.93132393,,,,,,
10/18/2021,61.5,26.9,44.4,45.7,0,,13.6,394.5,17,8,7:15:41,18:23:19,Conejos,37.213407,-106.176447,11.11,11.11,42.46794872,5.815527066,21.91844729,86.46827457,,,,,,
10/18/2021,58.4,29,44.1,46.6,0,,6.2,313.9,13.6,7,7:12:45,18:20:15,Costilla,37.277547,-105.42894,11.11,11.11,42.11987179,5.622150997,21.9377849,68.8627068,,,,,,
10/18/2021,81.5,42.9,61.3,33.3,0,,0.8,217.8,13.4,7,7:07:18,18:12:34,Crowley,38.321956,-103.787562,11.8,11.8,54.63653846,12.5758547,21.24241453,46.26597885,,,,,,
10/18/2021,66.2,36.3,49.8,38.7,0,,11,261.4,13.2,8,7:13:24,18:19:09,Custer,38.101994,-105.373515,11.8,11.8,47.09615385,8.386752137,21.66132479,56.62270299,,,,,,
10/18/2021,74.6,43.7,58,37,0,,40.1,391.6,16.9,7,7:24:12,18:28:16,Delta,38.861756,-107.864757,11.6,11.6,53.5025641,11.94586895,21.30541311,83.43199772,,,,,,
10/18/2021,75.2,48.8,59.7,25,0,,59,266.8,12.4,6,7:13:15,18:15:20,Denver,39.761849,-104.880625,11.3,11.3,52.00064103,11.11146724,21.38885328,57.06546054,,,,,,
10/18/2021,61.2,38.7,50.5,43.5,0,,36.5,225.5,17.8,8,7:25:40,18:32:09,Dolores,37.747602,-108.530383,11.1,11.1,48.24166667,9.023148148,21.59768519,48.70278009,,,,,,
10/18/2021,69.6,47,56.6,27.3,0,,33,260.9,12.2,7,7:12:57,18:16:01,Douglas,39.326435,-104.926199,11.5,11.5,49.63846154,9.799145299,21.52008547,56.14590299,,,,,,
10/18/2021,64.8,30.4,47.5,44.7,0,,21.7,342.2,16,7,7:20:21,18:22:44,Eagle,39.630638,-106.692944,11.3,11.3,44.175,6.763888889,21.82361111,74.68039722,,,,,,
10/18/2021,72.4,36.7,53.5,30.4,0,,12.3,294.9,13.7,7,7:09:41,18:12:48,Elbert,39.310817,-104.117928,11.5,11.5,48.11089744,8.950498575,21.60495014,63.71299797,,,,,,
10/18/2021,73,45.4,58.9,24.4,0,,48.8,245.4,11.4,6,7:10:48,18:14:59,El Paso,38.827383,-104.527472,11.6,11.6,51.20705128,10.67058405,21.4329416,52.59643868,,,,,,
10/18/2021,71,46.9,58.2,24.8,0,,33.2,314.3,14.7,7,7:13:59,18:18:57,Fremont,38.455658,-105.421438,11.6,11.6,50.81089744,10.45049858,21.45495014,67.4329083,,,,,,
10/18/2021,71.2,36.4,54.2,42.7,0,,23.1,306.4,15.4,7,7:25:11,18:27:38,Garfield,39.599352,-107.90978,11.3,11.3,49.45769231,9.698717949,21.53012821,65.96831282,,,,,,
10/18/2021,48.5,34.2,40.6,42.6,0,,9.8,265.9,23,7,7:15:57,18:17:49,Gilpin,39.861082,-105.528947,11.1,11.1,35.80384615,2.113247863,22.28867521,59.26558739,,,,,,
10/18/2021,57.7,26.2,41.6,54.9,0,,19.9,209.3,13.6,6,7:18:31,18:19:47,Grand,40.123289,-106.095876,11.1,11.1,37.11474359,2.841524217,22.21584758,46.49776898,,,,,,
10/18/2021,63,26.9,45.3,44.7,0,,11.9,93.7,5.8,2,7:20:50,18:25:21,Gunnison,38.669679,-107.078108,11.6,11.6,41.28525641,5.158475783,21.98415242,20.59915082,,,,,,
10/18/2021,53.5,40.8,46.7,42,0,,62.9,273.8,11.7,7,7:21:09,18:27:30,Hinsdale,37.811625,-107.383405,11.1,11.1,42.65128205,5.917378917,21.90826211,59.98482165,,,,,,
10/18/2021,70.6,50.7,59,28.8,0,,4.3,344.3,16.1,7,7:11:19,18:17:57,Huerfano,37.687815,-104.959928,11.1,11.1,47.02884615,8.349358974,21.6650641,74.59281571,,,,,,
10/18/2021,59.1,28.5,43.1,50.5,0,,24.4,309.5,14.6,7,7:20:04,18:20:05,Jackson,40.663432,-106.329248,11,11,38.85,3.805555556,22.11944444,68.45968056,,,,,,
10/18/2021,73.9,48,58.8,27.6,0,,44.3,263,11.4,6,7:14:31,18:17:00,Jefferson,39.58646,-105.245601,11.3,11.3,52.10448718,11.16915954,21.38308405,56.23751104,,,,,,
10/18/2021,83.6,34.3,60.4,35.6,0,,0,191.2,15.9,7,7:03:14,18:08:23,Kiowa,38.388466,-102.75621,11.8,11.8,54.46923077,12.48290598,21.2517094,40.63326838,,,,,,
10/18/2021,82.7,33.4,56.9,39.7,0,,0,205.9,15.5,7,7:03:37,18:06:45,Kit Carson,39.30534,-102.603023,11.5,11.5,52.73333333,11.51851852,21.34814815,43.95583704,,,,,,
10/18/2021,52.1,24.4,39.6,43.2,0,,14,154.6,13.5,6,7:18:30,18:21:50,Lake,39.204316,-106.349696,11.5,11.5,36.26089744,2.367165242,22.26328348,34.41903625,,,,,,
10/18/2021,64.8,38.9,52.4,44.5,0,,26.6,287.7,16.5,8,7:22:25,18:29:53,La Plata,37.287367,-107.839718,11.11,11.11,49.08653846,9.492521368,21.55074786,62.0015016,,,,,,
10/18/2021,73.4,40.8,55.4,40.1,0,,3.4,262,12.2,7,7:16:40,18:16:42,Larimer,40.663091,-105.482131,11,11,49.83653846,9.909188034,21.5090812,56.35379274,,,,,,
10/18/2021,78,50.4,61.2,27.2,0,,2,389.6,16.8,7,7:07:15,18:14:41,Las Animas,37.318831,-104.04411,11.11,11.11,53.37371795,11.87428775,21.31257123,83.03377749,,,,,,
10/18/2021,76.2,32.1,53.2,31.1,0,,8.6,323.5,15.1,7,7:06:54,18:10:43,Lincoln,38.99374,-103.507555,11.5,11.5,48.73653846,9.298076923,21.57019231,69.77957212,,,,,,
10/18/2021,73.7,30.9,50.2,53.1,0,,1.5,290.9,13.6,6,7:07:10,18:07:04,Logan,40.728091,-103.090464,10.98,10.98,49.93333333,9.962962963,21.5037037,62.55427407,,,,,,
10/18/2021,71.6,47.9,58.9,38.4,0,,24.9,373.3,16.2,7,7:26:46,18:30:29,Mesa,39.019492,-108.461837,11.5,11.5,54.60833333,12.56018519,21.24398148,79.30378287,,,,,,
10/18/2021,49.4,33.3,40.2,54.9,0,,52,174.8,15,8,7:19:10,18:25:52,Mineral,37.651478,-106.9323,11.1,11.1,38.50064103,3.611467236,22.13885328,38.69871553,,,,,,
10/18/2021,65.4,34.1,49.5,49.9,8.33,['rain'],28,268.5,12.5,6,7:27:28,18:27:41,Moffat,40.573984,-108.204521,11,11,44.3224359,6.845797721,21.81542023,58.57440331,,,,,,
10/18/2021,67.3,33.1,51.7,51,0,,9.5,204,16.1,8,7:25:30,18:32:51,Montezuma,37.338025,-108.595786,11.11,11.11,50.63653846,10.35363248,21.46463675,43.78785897,,,,,,
10/18/2021,70.7,43.3,55.7,38,0,,40.2,211.3,15.9,8,7:25:18,18:30:22,Montrose,38.413427,-108.263042,11.8,11.8,51.425,10.79166667,21.42083333,45.26222083,,,,,,
10/18/2021,78.1,32.4,53.8,36.6,0,,0.5,186.7,16.2,7,7:09:31,18:10:29,Morgan,40.262354,-103.807092,11,11,50.53461538,10.29700855,21.47029915,40.0850485,,,,,,
10/18/2021,80.4,42.6,61,34,0,,0,212.4,15.4,7,7:06:34,18:12:47,Otero,37.88417,-103.72126,11.1,11.1,53.66346154,12.03525641,21.29647436,45.23371154,,,,,,
10/18/2021,59.3,43.4,50.9,37.1,0,,62.2,252.8,11.7,7,7:23:02,18:28:40,Ouray,38.1506,-107.767133,11.8,11.8,46.43141026,8.017450142,21.69825499,54.8531886,,,,,,
10/18/2021,48.5,31.6,39.4,40.8,0,,16.1,159.4,13.8,7,7:15:53,18:19:24,Park,39.118914,-105.717648,11.5,11.5,36.575,2.541666667,22.24583333,35.45985833,,,,,,
10/18/2021,73.3,33.8,50.2,58.5,0,,0,226.9,12.2,6,7:04:02,18:04:15,Phillips,40.594712,-102.345105,11,11,52.93974359,11.63319088,21.33668091,48.41292899,,,,,,
10/18/2021,62.9,32,47.2,43,0,,16.6,249.3,13.6,7,7:20:47,18:24:05,Pitkin,39.217533,-106.915943,11.5,11.5,43.6,6.444444444,21.85555556,54.4859,,,,,,
10/18/2021,84,34.7,60.3,37.9,0,,0.2,319.3,14.9,7,7:01:19,18:07:24,Prowers,37.958181,-102.392161,11.1,11.1,54.42371795,12.45762108,21.25423789,67.86478159,,,,,,
10/18/2021,80.5,39.2,60,33.3,0,,4.3,203.6,14.6,6,7:09:57,18:15:33,Pueblo,38.170658,-104.489893,11.8,11.8,53.89038462,12.16132479,21.28386752,43.33395427,,,,,,
10/18/2021,66.4,34.9,50.8,45.4,4.17,['rain'],31.1,230.1,11.5,5,7:26:46,18:28:22,Rio Blanco,39.972606,-108.200685,11.1,11.1,45.39358974,7.440883191,21.75591168,50.06035278,,,,,,
10/18/2021,55.4,30,42.4,47.8,0,,32.7,405.3,17.4,8,7:17:05,18:24:08,Rio Grande,37.485763,-106.453214,11.11,11.11,40.18205128,4.545584046,22.0454416,89.35017479,,,,,,
10/18/2021,62.9,33.9,47.8,49.2,0,,40.7,276.8,11.9,6,7:22:29,18:22:55,Routt,40.48316,-106.985289,11,11,42.48653846,5.825854701,21.91741453,60.66740342,,,,,,
10/18/2021,62.7,32.1,45.8,38.4,0,,16.5,374.2,17.4,8,7:16:50,18:22:43,Saguache,38.033952,-106.246675,11.8,11.8,44.84679487,7.137108262,21.78628917,81.52429409,,,,,,
10/18/2021,55,43.9,49.4,37.3,0,,68.2,273.8,11.7,7,7:22:15,18:28:41,San Juan,37.781075,-107.670257,11.1,11.1,44.97564103,7.208689459,21.77913105,59.63126083,,,,,,
10/18/2021,60,42.6,51.2,37.8,0,,56.5,324.9,16.3,7,7:25:32,18:31:27,San Miguel,38.009374,-108.427326,11.8,11.8,47.36987179,8.538817664,21.64611823,70.32823814,,,,,,
10/18/2021,72.1,33.4,49.8,57.7,0,,0,267.5,14.3,6,7:04:24,18:03:58,Sedgwick,40.871568,-102.355358,10.98,10.98,51.87371795,11.04095442,21.39590456,57.23404469,,,,,,
10/18/2021,45,34.7,39.2,42.3,0,,17.6,171.6,14.8,7,7:18:07,18:20:31,Summit,39.621023,-106.137555,11.3,11.3,35.57307692,1.985042735,22.30149573,38.26936667,,,,,,
10/18/2021,71.3,46.6,59.3,22.5,0,,38.2,355.3,15.4,6,7:13:28,18:17:33,Teller,38.871994,-105.182552,11.6,11.6,50.39038462,10.21688034,21.47831197,76.31244241,,,,,,
10/18/2021,75.8,37.8,54.2,38.2,0,,0,164.3,14.3,6,7:06:47,18:08:26,Washington,39.965413,-103.209605,11.1,11.1,50.93076923,10.51709402,21.4482906,35.23954145,,,,,,
10/18/2021,75.1,35.8,54.4,37.8,0,,7.1,203.6,16.2,7,7:12:09,18:12:26,Weld,40.555794,-104.383649,11,11,49.63141026,9.79522792,21.52047721,43.8156916,,,,,,
10/18/2021,73.6,32.7,52.3,50.3,0,,0,169.9,14.1,6,7:03:40,18:05:15,Yuma,40.000631,-102.422649,11.1,11.1,52.40705128,11.33725071,21.36627493,36.3013011,,,,,,
10/25/2021,80.8,40.6,57.4,37.2,0,,56.2,261.4,12.2,6,7:18:45,18:03:22,Adams,39.874325,-104.331872,10.73,10.73,52.21666667,11.23148148,21.37685185,55.87909074,,,,,,
10/25/2021,72,29.4,49,44,0,,0,350.2,15.1,6,7:21:23,18:12:26,Alamosa,37.568442,-105.788041,10.85,10.85,44.25705128,6.809472934,21.81905271,76.41032258,,,,,,
10/25/2021,81,40.5,57.7,36.9,0,,55.1,257.9,11.2,5,7:18:25,18:03:42,Arapahoe,39.644632,-104.331733,10.75,10.75,52.12371795,11.1798433,21.38201567,55.14421841,,,,,,
10/25/2021,65.5,32,46.9,54.4,0,,1.2,176.6,15.1,7,7:25:57,18:17:58,Archuleta,37.202395,-107.050863,10.86,10.86,45.60769231,7.55982906,21.74401709,38.39993419,,,,,,
10/25/2021,83.9,37.2,58.2,41.4,0,,0,256.2,11.1,6,7:08:00,17:59:47,Baca,37.303144,-102.535457,10.85,10.85,55.19230769,12.88461538,21.21153846,54.34396154,,,,,,
10/25/2021,81.5,38.4,56.9,45.7,0,,0,269.2,12.6,6,7:11:01,18:01:06,Bent,37.931891,-103.077584,10.83,10.83,54.68974359,12.60541311,21.23945869,57.17662279,,,,,,
10/25/2021,66.7,39.8,49.8,49.5,0,,0,284,12.2,6,7:23:20,18:07:18,Boulder,40.094826,-105.398382,10.71,10.71,47.41602564,8.564458689,21.64355413,61.46769373,,,,,,
10/25/2021,70.3,39.9,51.8,46.3,0,,0,115.5,9.6,6,7:21:45,18:06:08,Broomfield,39.953383,-105.052125,10.73,10.73,52.74358974,11.52421652,21.34757835,24.65645299,,,,,,
10/25/2021,64.1,43.8,52.6,36.8,0,,0,228.7,17.2,8,7:25:06,18:12:55,Chaffee,38.738246,-106.316972,10.78,10.78,43.32948718,6.294159544,21.87058405,50.01802571,,,,,,
10/25/2021,69.2,37.1,51.5,58.8,0,,0,157.3,13.4,6,7:10:22,17:57:57,Cheyenne,38.835387,-102.604585,10.78,10.78,52.74807692,11.5267094,21.34732906,33.57934861,,,,,,
10/25/2021,49.9,29,39,47.4,0,,0,176.8,15.5,5,7:23:51,18:08:59,Clear Creek,39.689403,-105.670791,10.75,10.75,30.27692308,-0.957264957,22.5957265,39.94924444,,,,,,
10/25/2021,67.6,29.2,47.1,46.7,0,,1.5,349.4,15.2,8,7:22:27,18:14:28,Conejos,37.213407,-106.176447,10.86,10.86,42.46794872,5.815527066,21.91844729,76.58305484,,,,,,
10/25/2021,66.8,34.2,49.3,40.9,0,,0,234.3,10.1,7,7:19:33,18:11:23,Costilla,37.277547,-105.42894,10.85,10.85,42.11987179,5.622150997,21.9377849,51.40023002,,,,,,
10/25/2021,80.2,39.9,56.6,42.3,0,,0,147.5,12.8,6,7:14:24,18:03:24,Crowley,38.321956,-103.787562,10.81,10.81,54.63653846,12.5758547,21.24241453,31.33256143,,,,,,
10/25/2021,67.4,35.6,48.9,44.4,0,,0,197.2,12.8,6,7:20:26,18:10:02,Custer,38.101994,-105.373515,10.81,10.81,47.09615385,8.386752137,21.66132479,42.71613248,,,,,,
10/25/2021,76.7,45.3,59.7,39.5,0,,0,336.8,14.5,6,7:31:28,18:18:56,Delta,38.861756,-107.864757,10.78,10.78,53.5025641,11.94586895,21.30541311,71.75663134,,,,,,
10/25/2021,81.7,40.4,58.1,36.6,0,,55.3,204,8.8,5,7:20:47,18:05:43,Denver,39.761849,-104.880625,10.73,10.73,52.00064103,11.11146724,21.38885328,43.63326068,,,,,,
10/25/2021,67.1,41.8,54,42.9,0,,0,241.2,16.4,7,7:32:36,18:23:09,Dolores,37.747602,-108.530383,10.83,10.83,48.24166667,9.023148148,21.59768519,52.09361667,,,,,,
10/25/2021,77.4,41.9,56.4,38.1,0,,26.2,327,14.1,6,7:20:21,18:06:32,Douglas,39.326435,-104.926199,10.76,10.76,49.63846154,9.799145299,21.52008547,70.37067949,,,,,,
10/25/2021,72.6,35.3,51.2,46.4,0,,0,247.8,12.6,6,7:27:51,18:13:09,Eagle,39.630638,-106.692944,10.75,10.75,44.175,6.763888889,21.82361111,54.07890833,,,,,,
10/25/2021,72.3,37.3,51.9,45.3,0,,3,259.9,11.2,6,7:17:06,18:03:19,Elbert,39.310817,-104.117928,10.76,10.76,48.11089744,8.950498575,21.60495014,56.15126542,,,,,,
10/25/2021,74.5,37.7,54,41.4,0,,34.5,258.5,11.3,6,7:18:03,18:05:39,El Paso,38.827383,-104.527472,10.78,10.78,51.20705128,10.67058405,21.4329416,55.40415402,,,,,,
10/25/2021,73.4,38.1,53.5,41.2,0,,20,312,15.7,7,7:21:07,18:09:44,Fremont,38.455658,-105.421438,10.8,10.8,50.81089744,10.45049858,21.45495014,66.93944444,,,,,,
10/25/2021,74.3,39.8,55.4,48.9,0,,0.5,314.1,14.7,7,7:32:41,18:18:04,Garfield,39.599352,-107.90978,10.75,10.75,49.45769231,9.698717949,21.53012821,67.62613269,,,,,,
10/25/2021,56.4,33.3,43.1,45.9,0,,0,271.8,23.7,6,7:23:31,18:08:10,Gilpin,39.861082,-105.528947,10.73,10.73,35.80384615,2.113247863,22.28867521,60.58061923,,,,,,
10/25/2021,69.1,31.3,47.4,53.4,0,,0.8,216.6,13.1,6,7:26:10,18:10:03,Grand,40.123289,-106.095876,10.71,10.71,37.11474359,2.841524217,22.21584758,48.11952585,,,,,,
10/25/2021,70,27.2,47.3,49.5,0,,0,101.5,5.6,2,7:28:03,18:16:04,Gunnison,38.669679,-107.078108,10.8,10.8,41.28525641,5.158475783,21.98415242,22.31391471,,,,,,
10/25/2021,59.6,40.2,49.3,44.2,0,,1.9,326.8,14.1,7,7:28:05,18:18:28,Hinsdale,37.811625,-107.383405,10.83,10.83,42.65128205,5.917378917,21.90826211,71.59620057,,,,,,
10/25/2021,76.8,38.4,60.4,28.9,0,,0,209,13.4,6,7:18:13,18:08:57,Huerfano,37.687815,-104.959928,10.83,10.83,47.02884615,8.349358974,21.6650641,45.27998397,,,,,,
10/25/2021,68.2,35.6,51.3,38.8,0,,1,212.5,14.6,6,7:27:54,18:10:11,Jackson,40.663432,-106.329248,10.7,10.7,38.85,3.805555556,22.11944444,47.00381944,,,,,,
10/25/2021,79,40.3,57,38.3,0,,39.2,238.3,10.5,5,7:22:00,18:07:26,Jefferson,39.58646,-105.245601,10.75,10.75,52.10448718,11.16915954,21.38308405,50.95588928,,,,,,
10/25/2021,81.2,37.1,56.5,47.9,0,,0,157.3,13.4,6,7:10:21,17:59:11,Kiowa,38.388466,-102.75621,10.8,10.8,54.46923077,12.48290598,21.2517094,33.42893889,,,,,,
10/25/2021,68.7,36.4,50.9,60.5,0,,1.3,187.8,12.1,6,7:11:01,17:57:17,Kit Carson,39.30534,-102.603023,10.76,10.76,52.73333333,11.51851852,21.34814815,40.09182222,,,,,,
10/25/2021,62.1,29.2,46.6,40.8,0,,0,148.1,12.9,6,7:25:53,18:12:24,Lake,39.204316,-106.349696,10.76,10.76,36.26089744,2.367165242,22.26328348,32.97192283,,,,,,
10/25/2021,70.7,31.7,50.6,48.9,0,,0,317.8,14.8,7,7:29:13,18:21:01,La Plata,37.287367,-107.839718,10.85,10.85,49.08653846,9.492521368,21.55074786,68.48827671,,,,,,
10/25/2021,68.5,36.5,49.3,49.8,0,,0,314.9,13.6,7,7:24:30,18:06:48,Larimer,40.663091,-105.482131,10.7,10.7,49.83653846,9.909188034,21.5090812,67.73209669,,,,,,
10/25/2021,86.9,37.9,60.6,29.1,0,,0,353.3,15.3,7,7:14:04,18:05:48,Las Animas,37.318831,-104.04411,10.85,10.85,53.37371795,11.87428775,21.31257123,75.29731414,,,,,,
10/25/2021,71.5,33.5,50,49.5,0,,2.9,298.3,13.9,6,7:14:12,18:01:20,Lincoln,38.99374,-103.507555,10.78,10.78,48.73653846,9.298076923,21.57019231,64.34388365,,,,,,
10/25/2021,70.1,36.2,50.9,59.6,0,,1.5,233.6,11,5,7:15:01,17:57:09,Logan,40.728091,-103.090464,10.7,10.7,49.93333333,9.962962963,21.5037037,50.23265185,,,,,,
10/25/2021,76,48.6,62.3,37.6,0,,0,346.8,15.1,6,7:34:04,18:21:06,Mesa,39.019492,-108.461837,10.78,10.78,54.60833333,12.56018519,21.24398148,73.67412778,,,,,,
10/25/2021,54.4,31,41.2,59.3,0,,5.5,195.8,16.8,7,7:26:04,18:16:53,Mineral,37.651478,-106.9323,10.83,10.83,38.50064103,3.611467236,22.13885328,43.34787472,,,,,,
10/25/2021,70.6,40.8,54.8,46.3,0,,1.6,282.2,13.2,6,7:35:16,18:17:49,Moffat,40.573984,-108.204521,10.7,10.7,44.3224359,6.845797721,21.81542023,61.56311588,,,,,,
10/25/2021,72.4,36.6,54.6,48.4,0,,0,223.8,15.3,6,7:32:18,18:23:58,Montezuma,37.338025,-108.595786,10.85,10.85,50.63653846,10.35363248,21.46463675,48.03785705,,,,,,
10/25/2021,74.1,43.2,57.1,41.1,0,,0,217.2,16.5,7,7:32:26,18:21:09,Montrose,38.413427,-108.263042,10.8,10.8,51.425,10.79166667,21.42083333,46.52605,,,,,,
10/25/2021,75.2,37.2,51,47.5,0,,0.6,140.3,12.1,6,7:17:13,18:00:42,Morgan,40.262354,-103.807092,10.71,10.71,50.53461538,10.29700855,21.47029915,30.1228297,,,,,,
10/25/2021,82.9,35,53.8,50,0,,0,155,13.4,7,7:13:32,18:03:44,Otero,37.88417,-103.72126,10.83,10.83,53.66346154,12.03525641,21.29647436,33.00953526,,,,,,
10/25/2021,65.2,45,54.1,38.8,0,,0,326.8,14.1,7,7:30:05,18:19:32,Ouray,38.1506,-107.767133,10.81,10.81,46.43141026,8.017450142,21.69825499,70.90989729,,,,,,
10/25/2021,59.1,34.3,44.6,41.7,0,,0,179.6,14.9,7,7:23:14,18:09:59,Park,39.118914,-105.717648,10.76,10.76,36.575,2.541666667,22.24583333,39.95351667,,,,,,
10/25/2021,62.6,34.6,46.7,75.9,0,,11.9,178.1,9.7,5,7:11:51,17:54:22,Phillips,40.594712,-102.345105,10.7,10.7,52.93974359,11.63319088,21.33668091,38.0006287,,,,,,
10/25/2021,73.1,34.1,51.3,42.7,0,,0,260.2,14.8,6,7:28:10,18:14:38,Pitkin,39.217533,-106.915943,10.76,10.76,43.6,6.444444444,21.85555556,56.86815556,,,,,,
10/25/2021,80.6,36.3,56.2,49,0,,0,185,11.3,6,7:08:19,17:58:19,Prowers,37.958181,-102.392161,10.83,10.83,54.42371795,12.45762108,21.25423789,39.3203401,,,,,,
10/25/2021,74.1,38.7,54.3,42.6,0,,0.4,211.2,13,6,7:17:00,18:06:25,Pueblo,38.170658,-104.489893,10.81,10.81,53.89038462,12.16132479,21.28386752,44.95152821,,,,,,
10/25/2021,70.4,41.3,56,42.9,0,,3.3,327.2,15.4,7,7:34:23,18:18:41,Rio Blanco,39.972606,-108.200685,10.73,10.73,45.39358974,7.440883191,21.75591168,71.18534302,,,,,,
10/25/2021,61.1,30.5,44.4,50.2,0,,3.1,395,17,7,7:23:56,18:15:12,Rio Grande,37.485763,-106.453214,10.85,10.85,40.18205128,4.545584046,22.0454416,87.0794943,,,,,,
10/25/2021,72.3,35.4,51.3,54.3,0,,1.6,337.3,14.4,6,7:30:15,18:13:05,Routt,40.48316,-106.985289,10.7,10.7,42.48653846,5.825854701,21.91741453,73.92743921,,,,,,
10/25/2021,68.1,32.3,46.8,45.7,0,,0,395,17,7,7:23:51,18:13:37,Saguache,38.033952,-106.246675,10.81,10.81,44.84679487,7.137108262,21.78628917,86.05584224,,,,,,
10/25/2021,61.7,43.7,53,38.3,0,,0,327.1,14.1,7,7:29:12,18:19:40,San Juan,37.781075,-107.670257,10.83,10.83,44.97564103,7.208689459,21.77913105,71.23953768,,,,,,
